,array,dataset,target_idx,interf_idx,sir,snr,bf,sar_out,sir_in,snr_in,sdr_in,sir_out,snr_out,sdr_out,pesq_in,pesq_out
160,1.0,0.0,0.0,2.0,10.0,20.0,dpDS,-4.904868082849971,13.876383767610205,20.008995029242186,12.922857855394769,15.932939004748444,26.18341176783762,15.52544549265721,2.588839530944824,2.8884315490722656
161,1.0,0.0,0.0,2.0,10.0,20.0,rtfMVDR,5.608648884822438,13.876383767610205,20.008995029242186,12.922857855394769,27.452869015129835,31.4900543887876,26.011922196065022,2.588839530944824,3.3575243949890137
162,1.0,0.0,0.0,2.0,10.0,20.0,ecoMVDR,5.938153317275251,13.876383767610205,20.008995029242186,12.922857855394769,27.81334593238504,31.57802012285029,26.29737340000475,2.588839530944824,3.3797504901885986
163,1.0,0.0,0.0,2.0,10.0,20.0,rtfLCMV,5.692343954858381,13.876383767610205,20.008995029242186,12.922857855394769,32.26804664664172,31.038273844409865,28.5968564441946,2.588839530944824,3.427830934524536
164,1.0,0.0,0.0,2.0,10.0,20.0,ecoLCMV,5.928350915259224,13.876383767610205,20.008995029242186,12.922857855394769,35.95713485268193,31.13759812757491,29.91210983329737,2.588839530944824,3.4909732341766357
165,1.0,0.0,0.0,2.0,20.0,0.0,dpDS,-4.904868082849971,23.876383767610207,0.007939581139471309,-0.011693274065885304,25.93293900474844,6.176099287266565,6.126403821992955,1.778483271598816,2.197519063949585
166,1.0,0.0,0.0,2.0,20.0,0.0,rtfMVDR,2.40163521701706,23.876383767610207,0.007939581139471309,-0.011693274065885304,37.88446372688459,9.859274486670946,9.852925242310315,1.778483271598816,2.349686622619629
167,1.0,0.0,0.0,2.0,20.0,0.0,ecoMVDR,5.951231872233058,23.876383767610207,0.007939581139471309,-0.011693274065885304,40.13817878512093,11.54488092859729,11.54060409813701,1.778483271598816,2.418316125869751
168,1.0,0.0,0.0,2.0,20.0,0.0,rtfLCMV,3.578528183620318,23.876383767610207,0.007939581139471309,-0.011693274065885304,37.71193476064414,8.036185483260294,8.029909674199175,1.778483271598816,2.272318124771118
169,1.0,0.0,0.0,2.0,20.0,0.0,ecoLCMV,5.940356910978169,23.876383767610207,0.007939581139471309,-0.011693274065885304,57.74171504296866,11.118940791316433,11.118808437918446,1.778483271598816,2.4035401344299316
170,1.0,0.0,0.0,2.0,20.0,10.0,dpDS,-4.904868082849971,23.876383767610207,9.995362243100612,9.826255752784002,25.93293900474844,16.17323122486414,15.741507876733717,2.3760485649108887,2.710261106491089
171,1.0,0.0,0.0,2.0,20.0,10.0,rtfMVDR,4.87438357666548,23.876383767610207,9.995362243100612,9.826255752784002,38.65588550068764,21.600396141807202,21.5140015051313,2.3760485649108887,2.840747594833374
172,1.0,0.0,0.0,2.0,20.0,10.0,ecoMVDR,5.941275638157968,23.876383767610207,9.995362243100612,9.826255752784002,39.69395575226035,21.57625951616227,21.507362736824398,2.3760485649108887,2.8709940910339355
