,signal,room_code,src_id,mic_id,path_hdf5,delay
577,rir,011000,1,19,/rir/011000/1,4444
578,rir,011000,1,20,/rir/011000/1,4444
579,rir,011000,1,21,/rir/011000/1,4444
580,rir,011000,1,22,/rir/011000/1,4444
581,rir,011000,1,23,/rir/011000/1,4444
582,rir,011000,1,24,/rir/011000/1,4444
583,rir,011000,1,25,/rir/011000/1,4444
584,rir,011000,1,26,/rir/011000/1,4444
585,rir,011000,1,27,/rir/011000/1,4444
586,rir,011000,1,28,/rir/011000/1,4444
587,rir,011000,1,29,/rir/011000/1,4444
588,rir,011000,1,30,/rir/011000/1,4444
589,rir,011000,2,0,/rir/011000/2,4444
590,rir,011000,2,1,/rir/011000/2,4444
591,rir,011000,2,2,/rir/011000/2,4444
592,rir,011000,2,3,/rir/011000/2,4444
593,rir,011000,2,4,/rir/011000/2,4444
594,rir,011000,2,5,/rir/011000/2,4444
595,rir,011000,2,6,/rir/011000/2,4444
596,rir,011000,2,7,/rir/011000/2,4444
597,rir,011000,2,8,/rir/011000/2,4444
598,rir,011000,2,9,/rir/011000/2,4444
599,rir,011000,2,10,/rir/011000/2,4444
600,rir,011000,2,11,/rir/011000/2,4444
601,rir,011000,2,12,/rir/011000/2,4444
602,rir,011000,2,13,/rir/011000/2,4444
603,rir,011000,2,14,/rir/011000/2,4444
604,rir,011000,2,15,/rir/011000/2,4444
605,rir,011000,2,16,/rir/011000/2,4444
606,rir,011000,2,17,/rir/011000/2,4444
607,rir,011000,2,18,/rir/011000/2,4444
608,rir,011000,2,19,/rir/011000/2,4444
609,rir,011000,2,20,/rir/011000/2,4444
610,rir,011000,2,21,/rir/011000/2,4444
611,rir,011000,2,22,/rir/011000/2,4444
612,rir,011000,2,23,/rir/011000/2,4444
613,rir,011000,2,24,/rir/011000/2,4444
614,rir,011000,2,25,/rir/011000/2,4444
615,rir,011000,2,26,/rir/011000/2,4444
616,rir,011000,2,27,/rir/011000/2,4444
617,rir,011000,2,28,/rir/011000/2,4444
618,rir,011000,2,29,/rir/011000/2,4444
619,rir,011000,2,30,/rir/011000/2,4444
620,rir,011000,3,0,/rir/011000/3,4444
621,rir,011000,3,1,/rir/011000/3,4444
622,rir,011000,3,2,/rir/011000/3,4444
623,rir,011000,3,3,/rir/011000/3,4444
624,rir,011000,3,4,/rir/011000/3,4444
625,rir,011000,3,5,/rir/011000/3,4444
626,rir,011000,3,6,/rir/011000/3,4444
627,rir,011000,3,7,/rir/011000/3,4444
628,rir,011000,3,8,/rir/011000/3,4444
629,rir,011000,3,9,/rir/011000/3,4444
630,rir,011000,3,10,/rir/011000/3,4444
631,rir,011000,3,11,/rir/011000/3,4444
632,rir,011000,3,12,/rir/011000/3,4444
633,rir,011000,3,13,/rir/011000/3,4444
634,rir,011000,3,14,/rir/011000/3,4444
635,rir,011000,3,15,/rir/011000/3,4444
636,rir,011000,3,16,/rir/011000/3,4444
637,rir,011000,3,17,/rir/011000/3,4444
638,rir,011000,3,18,/rir/011000/3,4444
639,rir,011000,3,19,/rir/011000/3,4444
640,rir,011000,3,20,/rir/011000/3,4444
641,rir,011000,3,21,/rir/011000/3,4444
642,rir,011000,3,22,/rir/011000/3,4444
643,rir,011000,3,23,/rir/011000/3,4444
644,rir,011000,3,24,/rir/011000/3,4444
645,rir,011000,3,25,/rir/011000/3,4444
646,rir,011000,3,26,/rir/011000/3,4444
647,rir,011000,3,27,/rir/011000/3,4444
648,rir,011000,3,28,/rir/011000/3,4444
649,rir,011000,3,29,/rir/011000/3,4444
650,rir,011000,3,30,/rir/011000/3,4444
651,rir,011000,4,0,/rir/011000/4,94410
652,rir,011000,4,1,/rir/011000/4,94410
653,rir,011000,4,2,/rir/011000/4,94410
654,rir,011000,4,3,/rir/011000/4,94410
655,rir,011000,4,4,/rir/011000/4,94410
656,rir,011000,4,5,/rir/011000/4,94410
657,rir,011000,4,6,/rir/011000/4,94410
658,rir,011000,4,7,/rir/011000/4,94410
659,rir,011000,4,8,/rir/011000/4,94410
660,rir,011000,4,9,/rir/011000/4,94410
661,rir,011000,4,10,/rir/011000/4,94410
662,rir,011000,4,11,/rir/011000/4,94410
663,rir,011000,4,12,/rir/011000/4,94410
664,rir,011000,4,13,/rir/011000/4,94410
665,rir,011000,4,14,/rir/011000/4,94410
666,rir,011000,4,15,/rir/011000/4,94410
667,rir,011000,4,16,/rir/011000/4,94410
668,rir,011000,4,17,/rir/011000/4,94410
669,rir,011000,4,18,/rir/011000/4,94410
670,rir,011000,4,19,/rir/011000/4,94410
671,rir,011000,4,20,/rir/011000/4,94410
672,rir,011000,4,21,/rir/011000/4,94410
673,rir,011000,4,22,/rir/011000/4,94410
674,rir,011000,4,23,/rir/011000/4,94410
675,rir,011000,4,24,/rir/011000/4,94410
676,rir,011000,4,25,/rir/011000/4,94410
677,rir,011000,4,26,/rir/011000/4,94410
678,rir,011000,4,27,/rir/011000/4,94410
679,rir,011000,4,28,/rir/011000/4,94410
680,rir,011000,4,29,/rir/011000/4,94410
681,rir,011000,4,30,/rir/011000/4,94410
682,rir,011000,5,0,/rir/011000/5,69161
683,rir,011000,5,1,/rir/011000/5,69161
684,rir,011000,5,2,/rir/011000/5,69161
685,rir,011000,5,3,/rir/011000/5,69161
686,rir,011000,5,4,/rir/011000/5,69161
687,rir,011000,5,5,/rir/011000/5,69161
688,rir,011000,5,6,/rir/011000/5,69161
689,rir,011000,5,7,/rir/011000/5,69161
690,rir,011000,5,8,/rir/011000/5,69161
691,rir,011000,5,9,/rir/011000/5,69161
692,rir,011000,5,10,/rir/011000/5,69161
693,rir,011000,5,11,/rir/011000/5,69161
694,rir,011000,5,12,/rir/011000/5,69161
695,rir,011000,5,13,/rir/011000/5,69161
696,rir,011000,5,14,/rir/011000/5,69161
697,rir,011000,5,15,/rir/011000/5,69161
698,rir,011000,5,16,/rir/011000/5,69161
699,rir,011000,5,17,/rir/011000/5,69161
700,rir,011000,5,18,/rir/011000/5,69161
701,rir,011000,5,19,/rir/011000/5,69161
702,rir,011000,5,20,/rir/011000/5,69161
703,rir,011000,5,21,/rir/011000/5,69161
704,rir,011000,5,22,/rir/011000/5,69161
705,rir,011000,5,23,/rir/011000/5,69161
706,rir,011000,5,24,/rir/011000/5,69161
707,rir,011000,5,25,/rir/011000/5,69161
708,rir,011000,5,26,/rir/011000/5,69161
709,rir,011000,5,27,/rir/011000/5,69161
710,rir,011000,5,28,/rir/011000/5,69161
711,rir,011000,5,29,/rir/011000/5,69161
712,rir,011000,5,30,/rir/011000/5,69161
713,rir,011000,6,0,/rir/011000/6,58458
714,rir,011000,6,1,/rir/011000/6,58458
715,rir,011000,6,2,/rir/011000/6,58458
716,rir,011000,6,3,/rir/011000/6,58458
717,rir,011000,6,4,/rir/011000/6,58458
718,rir,011000,6,5,/rir/011000/6,58458
719,rir,011000,6,6,/rir/011000/6,58458
720,rir,011000,6,7,/rir/011000/6,58458
721,rir,011000,6,8,/rir/011000/6,58458
722,rir,011000,6,9,/rir/011000/6,58458
723,rir,011000,6,10,/rir/011000/6,58458
724,rir,011000,6,11,/rir/011000/6,58458
725,rir,011000,6,12,/rir/011000/6,58458
726,rir,011000,6,13,/rir/011000/6,58458
727,rir,011000,6,14,/rir/011000/6,58458
728,rir,011000,6,15,/rir/011000/6,58458
729,rir,011000,6,16,/rir/011000/6,58458
730,rir,011000,6,17,/rir/011000/6,58458
731,rir,011000,6,18,/rir/011000/6,58458
732,rir,011000,6,19,/rir/011000/6,58458
733,rir,011000,6,20,/rir/011000/6,58458
734,rir,011000,6,21,/rir/011000/6,58458
735,rir,011000,6,22,/rir/011000/6,58458
736,rir,011000,6,23,/rir/011000/6,58458
737,rir,011000,6,24,/rir/011000/6,58458
738,rir,011000,6,25,/rir/011000/6,58458
739,rir,011000,6,26,/rir/011000/6,58458
740,rir,011000,6,27,/rir/011000/6,58458
741,rir,011000,6,28,/rir/011000/6,58458
742,rir,011000,6,29,/rir/011000/6,58458
743,rir,011000,6,30,/rir/011000/6,58458
744,rir,011000,7,0,/rir/011000/7,4444
745,rir,011000,7,1,/rir/011000/7,4444
746,rir,011000,7,2,/rir/011000/7,4444
747,rir,011000,7,3,/rir/011000/7,4444
748,rir,011000,7,4,/rir/011000/7,4444
749,rir,011000,7,5,/rir/011000/7,4444
750,rir,011000,7,6,/rir/011000/7,4444
751,rir,011000,7,7,/rir/011000/7,4444
752,rir,011000,7,8,/rir/011000/7,4444
753,rir,011000,7,9,/rir/011000/7,4444
754,rir,011000,7,10,/rir/011000/7,4444
755,rir,011000,7,11,/rir/011000/7,4444
756,rir,011000,7,12,/rir/011000/7,4444
757,rir,011000,7,13,/rir/011000/7,4444
758,rir,011000,7,14,/rir/011000/7,4444
759,rir,011000,7,15,/rir/011000/7,4444
760,rir,011000,7,16,/rir/011000/7,4444
761,rir,011000,7,17,/rir/011000/7,4444
762,rir,011000,7,18,/rir/011000/7,4444
763,rir,011000,7,19,/rir/011000/7,4444
764,rir,011000,7,20,/rir/011000/7,4444
765,rir,011000,7,21,/rir/011000/7,4444
766,rir,011000,7,22,/rir/011000/7,4444
767,rir,011000,7,23,/rir/011000/7,4444
768,rir,011000,7,24,/rir/011000/7,4444
769,rir,011000,7,25,/rir/011000/7,4444
770,rir,011000,7,26,/rir/011000/7,4444
771,rir,011000,7,27,/rir/011000/7,4444
772,rir,011000,7,28,/rir/011000/7,4444
773,rir,011000,7,29,/rir/011000/7,4444
774,rir,011000,7,30,/rir/011000/7,4444
775,rir,011000,8,0,/rir/011000/8,4444
776,rir,011000,8,1,/rir/011000/8,4444
777,rir,011000,8,2,/rir/011000/8,4444
778,rir,011000,8,3,/rir/011000/8,4444
779,rir,011000,8,4,/rir/011000/8,4444
780,rir,011000,8,5,/rir/011000/8,4444
781,rir,011000,8,6,/rir/011000/8,4444
782,rir,011000,8,7,/rir/011000/8,4444
783,rir,011000,8,8,/rir/011000/8,4444
784,rir,011000,8,9,/rir/011000/8,4444
785,rir,011000,8,10,/rir/011000/8,4444
786,rir,011000,8,11,/rir/011000/8,4444
787,rir,011000,8,12,/rir/011000/8,4444
788,rir,011000,8,13,/rir/011000/8,4444
789,rir,011000,8,14,/rir/011000/8,4444
790,rir,011000,8,15,/rir/011000/8,4444
791,rir,011000,8,16,/rir/011000/8,4444
792,rir,011000,8,17,/rir/011000/8,4444
793,rir,011000,8,18,/rir/011000/8,4444
794,rir,011000,8,19,/rir/011000/8,4444
795,rir,011000,8,20,/rir/011000/8,4444
796,rir,011000,8,21,/rir/011000/8,4444
797,rir,011000,8,22,/rir/011000/8,4444
798,rir,011000,8,23,/rir/011000/8,4444
799,rir,011000,8,24,/rir/011000/8,4444
800,rir,011000,8,25,/rir/011000/8,4444
801,rir,011000,8,26,/rir/011000/8,4444
802,rir,011000,8,27,/rir/011000/8,4444
803,rir,011000,8,28,/rir/011000/8,4444
804,rir,011000,8,29,/rir/011000/8,4444
805,rir,011000,8,30,/rir/011000/8,4444
806,rir,011000,9,0,/rir/011000/9,4444
807,rir,011000,9,1,/rir/011000/9,4444
808,rir,011000,9,2,/rir/011000/9,4444
809,rir,011000,9,3,/rir/011000/9,4444
810,rir,011000,9,4,/rir/011000/9,4444
811,rir,011000,9,5,/rir/011000/9,4444
812,rir,011000,9,6,/rir/011000/9,4444
813,rir,011000,9,7,/rir/011000/9,4444
814,rir,011000,9,8,/rir/011000/9,4444
815,rir,011000,9,9,/rir/011000/9,4444
816,rir,011000,9,10,/rir/011000/9,4444
817,rir,011000,9,11,/rir/011000/9,4444
818,rir,011000,9,12,/rir/011000/9,4444
819,rir,011000,9,13,/rir/011000/9,4444
820,rir,011000,9,14,/rir/011000/9,4444
821,rir,011000,9,15,/rir/011000/9,4444
822,rir,011000,9,16,/rir/011000/9,4444
823,rir,011000,9,17,/rir/011000/9,4444
824,rir,011000,9,18,/rir/011000/9,4444
825,rir,011000,9,19,/rir/011000/9,4444
826,rir,011000,9,20,/rir/011000/9,4444
827,rir,011000,9,21,/rir/011000/9,4444
828,rir,011000,9,22,/rir/011000/9,4444
829,rir,011000,9,23,/rir/011000/9,4444
830,rir,011000,9,24,/rir/011000/9,4444
831,rir,011000,9,25,/rir/011000/9,4444
832,rir,011000,9,26,/rir/011000/9,4444
833,rir,011000,9,27,/rir/011000/9,4444
834,rir,011000,9,28,/rir/011000/9,4444
835,rir,011000,9,29,/rir/011000/9,4444
836,rir,011000,9,30,/rir/011000/9,4444
837,rir,011100,1,0,/rir/011100/1,4444
838,rir,011100,1,1,/rir/011100/1,4444
839,rir,011100,1,2,/rir/011100/1,4444
840,rir,011100,1,3,/rir/011100/1,4444
841,rir,011100,1,4,/rir/011100/1,4444
842,rir,011100,1,5,/rir/011100/1,4444
843,rir,011100,1,6,/rir/011100/1,4444
844,rir,011100,1,7,/rir/011100/1,4444
845,rir,011100,1,8,/rir/011100/1,4444
846,rir,011100,1,9,/rir/011100/1,4444
847,rir,011100,1,10,/rir/011100/1,4444
848,rir,011100,1,11,/rir/011100/1,4444
849,rir,011100,1,12,/rir/011100/1,4444
850,rir,011100,1,13,/rir/011100/1,4444
851,rir,011100,1,14,/rir/011100/1,4444
852,rir,011100,1,15,/rir/011100/1,4444
853,rir,011100,1,16,/rir/011100/1,4444
854,rir,011100,1,17,/rir/011100/1,4444
855,rir,011100,1,18,/rir/011100/1,4444
856,rir,011100,1,19,/rir/011100/1,4444
857,rir,011100,1,20,/rir/011100/1,4444
858,rir,011100,1,21,/rir/011100/1,4444
859,rir,011100,1,22,/rir/011100/1,4444
860,rir,011100,1,23,/rir/011100/1,4444
861,rir,011100,1,24,/rir/011100/1,4444
862,rir,011100,1,25,/rir/011100/1,4444
863,rir,011100,1,26,/rir/011100/1,4444
864,rir,011100,1,27,/rir/011100/1,4444
865,rir,011100,1,28,/rir/011100/1,4444
866,rir,011100,1,29,/rir/011100/1,4444
867,rir,011100,1,30,/rir/011100/1,4444
868,rir,011100,2,0,/rir/011100/2,4444
869,rir,011100,2,1,/rir/011100/2,4444
870,rir,011100,2,2,/rir/011100/2,4444
871,rir,011100,2,3,/rir/011100/2,4444
872,rir,011100,2,4,/rir/011100/2,4444
873,rir,011100,2,5,/rir/011100/2,4444
874,rir,011100,2,6,/rir/011100/2,4444
875,rir,011100,2,7,/rir/011100/2,4444
876,rir,011100,2,8,/rir/011100/2,4444
877,rir,011100,2,9,/rir/011100/2,4444
878,rir,011100,2,10,/rir/011100/2,4444
879,rir,011100,2,11,/rir/011100/2,4444
880,rir,011100,2,12,/rir/011100/2,4444
881,rir,011100,2,13,/rir/011100/2,4444
882,rir,011100,2,14,/rir/011100/2,4444
883,rir,011100,2,15,/rir/011100/2,4444
884,rir,011100,2,16,/rir/011100/2,4444
885,rir,011100,2,17,/rir/011100/2,4444
886,rir,011100,2,18,/rir/011100/2,4444
887,rir,011100,2,19,/rir/011100/2,4444
888,rir,011100,2,20,/rir/011100/2,4444
889,rir,011100,2,21,/rir/011100/2,4444
890,rir,011100,2,22,/rir/011100/2,4444
891,rir,011100,2,23,/rir/011100/2,4444
892,rir,011100,2,24,/rir/011100/2,4444
893,rir,011100,2,25,/rir/011100/2,4444
894,rir,011100,2,26,/rir/011100/2,4444
895,rir,011100,2,27,/rir/011100/2,4444
896,rir,011100,2,28,/rir/011100/2,4444
897,rir,011100,2,29,/rir/011100/2,4444
898,rir,011100,2,30,/rir/011100/2,4444
899,rir,011100,3,0,/rir/011100/3,4444
900,rir,011100,3,1,/rir/011100/3,4444
901,rir,011100,3,2,/rir/011100/3,4444
902,rir,011100,3,3,/rir/011100/3,4444
903,rir,011100,3,4,/rir/011100/3,4444
904,rir,011100,3,5,/rir/011100/3,4444
905,rir,011100,3,6,/rir/011100/3,4444
906,rir,011100,3,7,/rir/011100/3,4444
907,rir,011100,3,8,/rir/011100/3,4444
908,rir,011100,3,9,/rir/011100/3,4444
909,rir,011100,3,10,/rir/011100/3,4444
910,rir,011100,3,11,/rir/011100/3,4444
911,rir,011100,3,12,/rir/011100/3,4444
912,rir,011100,3,13,/rir/011100/3,4444
913,rir,011100,3,14,/rir/011100/3,4444
914,rir,011100,3,15,/rir/011100/3,4444
915,rir,011100,3,16,/rir/011100/3,4444
916,rir,011100,3,17,/rir/011100/3,4444
917,rir,011100,3,18,/rir/011100/3,4444
918,rir,011100,3,19,/rir/011100/3,4444
919,rir,011100,3,20,/rir/011100/3,4444
920,rir,011100,3,21,/rir/011100/3,4444
921,rir,011100,3,22,/rir/011100/3,4444
922,rir,011100,3,23,/rir/011100/3,4444
923,rir,011100,3,24,/rir/011100/3,4444
924,rir,011100,3,25,/rir/011100/3,4444
925,rir,011100,3,26,/rir/011100/3,4444
926,rir,011100,3,27,/rir/011100/3,4444
927,rir,011100,3,28,/rir/011100/3,4444
928,rir,011100,3,29,/rir/011100/3,4444
929,rir,011100,3,30,/rir/011100/3,4444
930,rir,011100,4,0,/rir/011100/4,6645
931,rir,011100,4,1,/rir/011100/4,6645
932,rir,011100,4,2,/rir/011100/4,6645
933,rir,011100,4,3,/rir/011100/4,6645
934,rir,011100,4,4,/rir/011100/4,6645
935,rir,011100,4,5,/rir/011100/4,6645
936,rir,011100,4,6,/rir/011100/4,6645
937,rir,011100,4,7,/rir/011100/4,6645
938,rir,011100,4,8,/rir/011100/4,6645
939,rir,011100,4,9,/rir/011100/4,6645
940,rir,011100,4,10,/rir/011100/4,6645
941,rir,011100,4,11,/rir/011100/4,6645
942,rir,011100,4,12,/rir/011100/4,6645
943,rir,011100,4,13,/rir/011100/4,6645
944,rir,011100,4,14,/rir/011100/4,6645
945,rir,011100,4,15,/rir/011100/4,6645
946,rir,011100,4,16,/rir/011100/4,6645
947,rir,011100,4,17,/rir/011100/4,6645
948,rir,011100,4,18,/rir/011100/4,6645
949,rir,011100,4,19,/rir/011100/4,6645
950,rir,011100,4,20,/rir/011100/4,6645
951,rir,011100,4,21,/rir/011100/4,6645
952,rir,011100,4,22,/rir/011100/4,6645
953,rir,011100,4,23,/rir/011100/4,6645
954,rir,011100,4,24,/rir/011100/4,6645
955,rir,011100,4,25,/rir/011100/4,6645
956,rir,011100,4,26,/rir/011100/4,6645
957,rir,011100,4,27,/rir/011100/4,6645
958,rir,011100,4,28,/rir/011100/4,6645
959,rir,011100,4,29,/rir/011100/4,6645
960,rir,011100,4,30,/rir/011100/4,6645
961,rir,011100,5,0,/rir/011100/5,43770
962,rir,011100,5,1,/rir/011100/5,43770
963,rir,011100,5,2,/rir/011100/5,43770
964,rir,011100,5,3,/rir/011100/5,43770
965,rir,011100,5,4,/rir/011100/5,43770
966,rir,011100,5,5,/rir/011100/5,43770
967,rir,011100,5,6,/rir/011100/5,43770
968,rir,011100,5,7,/rir/011100/5,43770
969,rir,011100,5,8,/rir/011100/5,43770
970,rir,011100,5,9,/rir/011100/5,43770
971,rir,011100,5,10,/rir/011100/5,43770
972,rir,011100,5,11,/rir/011100/5,43770
973,rir,011100,5,12,/rir/011100/5,43770
974,rir,011100,5,13,/rir/011100/5,43770
975,rir,011100,5,14,/rir/011100/5,43770
976,rir,011100,5,15,/rir/011100/5,43770
977,rir,011100,5,16,/rir/011100/5,43770
978,rir,011100,5,17,/rir/011100/5,43770
979,rir,011100,5,18,/rir/011100/5,43770
980,rir,011100,5,19,/rir/011100/5,43770
981,rir,011100,5,20,/rir/011100/5,43770
982,rir,011100,5,21,/rir/011100/5,43770
983,rir,011100,5,22,/rir/011100/5,43770
984,rir,011100,5,23,/rir/011100/5,43770
985,rir,011100,5,24,/rir/011100/5,43770
986,rir,011100,5,25,/rir/011100/5,43770
987,rir,011100,5,26,/rir/011100/5,43770
988,rir,011100,5,27,/rir/011100/5,43770
989,rir,011100,5,28,/rir/011100/5,43770
990,rir,011100,5,29,/rir/011100/5,43770
991,rir,011100,5,30,/rir/011100/5,43770
992,rir,011100,6,0,/rir/011100/6,35997
993,rir,011100,6,1,/rir/011100/6,35997
994,rir,011100,6,2,/rir/011100/6,35997
995,rir,011100,6,3,/rir/011100/6,35997
996,rir,011100,6,4,/rir/011100/6,35997
997,rir,011100,6,5,/rir/011100/6,35997
998,rir,011100,6,6,/rir/011100/6,35997
999,rir,011100,6,7,/rir/011100/6,35997
1000,rir,011100,6,8,/rir/011100/6,35997
1001,rir,011100,6,9,/rir/011100/6,35997
1002,rir,011100,6,10,/rir/011100/6,35997
1003,rir,011100,6,11,/rir/011100/6,35997
1004,rir,011100,6,12,/rir/011100/6,35997
1005,rir,011100,6,13,/rir/011100/6,35997
1006,rir,011100,6,14,/rir/011100/6,35997
1007,rir,011100,6,15,/rir/011100/6,35997
1008,rir,011100,6,16,/rir/011100/6,35997
1009,rir,011100,6,17,/rir/011100/6,35997
1010,rir,011100,6,18,/rir/011100/6,35997
1011,rir,011100,6,19,/rir/011100/6,35997
1012,rir,011100,6,20,/rir/011100/6,35997
1013,rir,011100,6,21,/rir/011100/6,35997
1014,rir,011100,6,22,/rir/011100/6,35997
1015,rir,011100,6,23,/rir/011100/6,35997
1016,rir,011100,6,24,/rir/011100/6,35997
1017,rir,011100,6,25,/rir/011100/6,35997
1018,rir,011100,6,26,/rir/011100/6,35997
1019,rir,011100,6,27,/rir/011100/6,35997
1020,rir,011100,6,28,/rir/011100/6,35997
1021,rir,011100,6,29,/rir/011100/6,35997
1022,rir,011100,6,30,/rir/011100/6,35997
1023,rir,011100,7,0,/rir/011100/7,12636
1024,rir,011100,7,1,/rir/011100/7,12636
1025,rir,011100,7,2,/rir/011100/7,12636
1026,rir,011100,7,3,/rir/011100/7,12636
1027,rir,011100,7,4,/rir/011100/7,12636
1028,rir,011100,7,5,/rir/011100/7,12636
1029,rir,011100,7,6,/rir/011100/7,12636
1030,rir,011100,7,7,/rir/011100/7,12636
1031,rir,011100,7,8,/rir/011100/7,12636
1032,rir,011100,7,9,/rir/011100/7,12636
1033,rir,011100,7,10,/rir/011100/7,12636
1034,rir,011100,7,11,/rir/011100/7,12636
1035,rir,011100,7,12,/rir/011100/7,12636
1036,rir,011100,7,13,/rir/011100/7,12636
1037,rir,011100,7,14,/rir/011100/7,12636
1038,rir,011100,7,15,/rir/011100/7,12636
1039,rir,011100,7,16,/rir/011100/7,12636
1040,rir,011100,7,17,/rir/011100/7,12636
1041,rir,011100,7,18,/rir/011100/7,12636
1042,rir,011100,7,19,/rir/011100/7,12636
1043,rir,011100,7,20,/rir/011100/7,12636
1044,rir,011100,7,21,/rir/011100/7,12636
1045,rir,011100,7,22,/rir/011100/7,12636
1046,rir,011100,7,23,/rir/011100/7,12636
1047,rir,011100,7,24,/rir/011100/7,12636
1048,rir,011100,7,25,/rir/011100/7,12636
1049,rir,011100,7,26,/rir/011100/7,12636
1050,rir,011100,7,27,/rir/011100/7,12636
1051,rir,011100,7,28,/rir/011100/7,12636
1052,rir,011100,7,29,/rir/011100/7,12636
1053,rir,011100,7,30,/rir/011100/7,12636
1054,rir,011100,8,0,/rir/011100/8,4444
1055,rir,011100,8,1,/rir/011100/8,4444
1056,rir,011100,8,2,/rir/011100/8,4444
1057,rir,011100,8,3,/rir/011100/8,4444
1058,rir,011100,8,4,/rir/011100/8,4444
1059,rir,011100,8,5,/rir/011100/8,4444
1060,rir,011100,8,6,/rir/011100/8,4444
1061,rir,011100,8,7,/rir/011100/8,4444
1062,rir,011100,8,8,/rir/011100/8,4444
1063,rir,011100,8,9,/rir/011100/8,4444
1064,rir,011100,8,10,/rir/011100/8,4444
1065,rir,011100,8,11,/rir/011100/8,4444
1066,rir,011100,8,12,/rir/011100/8,4444
1067,rir,011100,8,13,/rir/011100/8,4444
1068,rir,011100,8,14,/rir/011100/8,4444
1069,rir,011100,8,15,/rir/011100/8,4444
1070,rir,011100,8,16,/rir/011100/8,4444
1071,rir,011100,8,17,/rir/011100/8,4444
1072,rir,011100,8,18,/rir/011100/8,4444
1073,rir,011100,8,19,/rir/011100/8,4444
1074,rir,011100,8,20,/rir/011100/8,4444
1075,rir,011100,8,21,/rir/011100/8,4444
1076,rir,011100,8,22,/rir/011100/8,4444
1077,rir,011100,8,23,/rir/011100/8,4444
1078,rir,011100,8,24,/rir/011100/8,4444
1079,rir,011100,8,25,/rir/011100/8,4444
1080,rir,011100,8,26,/rir/011100/8,4444
1081,rir,011100,8,27,/rir/011100/8,4444
1082,rir,011100,8,28,/rir/011100/8,4444
1083,rir,011100,8,29,/rir/011100/8,4444
1084,rir,011100,8,30,/rir/011100/8,4444
1085,rir,011100,9,0,/rir/011100/9,4444
1086,rir,011100,9,1,/rir/011100/9,4444
1087,rir,011100,9,2,/rir/011100/9,4444
1088,rir,011100,9,3,/rir/011100/9,4444
1089,rir,011100,9,4,/rir/011100/9,4444
1090,rir,011100,9,5,/rir/011100/9,4444
1091,rir,011100,9,6,/rir/011100/9,4444
1092,rir,011100,9,7,/rir/011100/9,4444
1093,rir,011100,9,8,/rir/011100/9,4444
1094,rir,011100,9,9,/rir/011100/9,4444
1095,rir,011100,9,10,/rir/011100/9,4444
1096,rir,011100,9,11,/rir/011100/9,4444
1097,rir,011100,9,12,/rir/011100/9,4444
1098,rir,011100,9,13,/rir/011100/9,4444
1099,rir,011100,9,14,/rir/011100/9,4444
1100,rir,011100,9,15,/rir/011100/9,4444
1101,rir,011100,9,16,/rir/011100/9,4444
1102,rir,011100,9,17,/rir/011100/9,4444
1103,rir,011100,9,18,/rir/011100/9,4444
1104,rir,011100,9,19,/rir/011100/9,4444
1105,rir,011100,9,20,/rir/011100/9,4444
1106,rir,011100,9,21,/rir/011100/9,4444
1107,rir,011100,9,22,/rir/011100/9,4444
1108,rir,011100,9,23,/rir/011100/9,4444
1109,rir,011100,9,24,/rir/011100/9,4444
1110,rir,011100,9,25,/rir/011100/9,4444
1111,rir,011100,9,26,/rir/011100/9,4444
1112,rir,011100,9,27,/rir/011100/9,4444
1113,rir,011100,9,28,/rir/011100/9,4444
1114,rir,011100,9,29,/rir/011100/9,4444
1115,rir,011100,9,30,/rir/011100/9,4444
1116,rir,011110,1,0,/rir/011110/1,4444
1117,rir,011110,1,1,/rir/011110/1,4444
1118,rir,011110,1,2,/rir/011110/1,4444
1119,rir,011110,1,3,/rir/011110/1,4444
1120,rir,011110,1,4,/rir/011110/1,4444
1121,rir,011110,1,5,/rir/011110/1,4444
1122,rir,011110,1,6,/rir/011110/1,4444
1123,rir,011110,1,7,/rir/011110/1,4444
1124,rir,011110,1,8,/rir/011110/1,4444
1125,rir,011110,1,9,/rir/011110/1,4444
1126,rir,011110,1,10,/rir/011110/1,4444
1127,rir,011110,1,11,/rir/011110/1,4444
1128,rir,011110,1,12,/rir/011110/1,4444
1129,rir,011110,1,13,/rir/011110/1,4444
1130,rir,011110,1,14,/rir/011110/1,4444
1131,rir,011110,1,15,/rir/011110/1,4444
1132,rir,011110,1,16,/rir/011110/1,4444
1133,rir,011110,1,17,/rir/011110/1,4444
1134,rir,011110,1,18,/rir/011110/1,4444
1135,rir,011110,1,19,/rir/011110/1,4444
1136,rir,011110,1,20,/rir/011110/1,4444
1137,rir,011110,1,21,/rir/011110/1,4444
1138,rir,011110,1,22,/rir/011110/1,4444
1139,rir,011110,1,23,/rir/011110/1,4444
1140,rir,011110,1,24,/rir/011110/1,4444
1141,rir,011110,1,25,/rir/011110/1,4444
1142,rir,011110,1,26,/rir/011110/1,4444
1143,rir,011110,1,27,/rir/011110/1,4444
1144,rir,011110,1,28,/rir/011110/1,4444
1145,rir,011110,1,29,/rir/011110/1,4444
1146,rir,011110,1,30,/rir/011110/1,4444
1147,rir,011110,2,0,/rir/011110/2,4444
1148,rir,011110,2,1,/rir/011110/2,4444
1149,rir,011110,2,2,/rir/011110/2,4444
1150,rir,011110,2,3,/rir/011110/2,4444
1151,rir,011110,2,4,/rir/011110/2,4444
